time,open,high,low,close,volume,rsi
2023-02-24 12:05:00,130.04,130.075,129.995,130.0,18561,69.48152661010283
2023-02-24 12:10:00,130.02,130.02,129.93,129.98,24573,68.12833871289753
2023-02-24 12:15:00,129.97,129.97,129.9,129.95,20181,66.05036561261397
2023-02-24 12:20:00,129.99,130.0,129.89,129.98,29338,67.13004765982134
2023-02-24 12:25:00,129.99,130.03,129.91,129.91,16702,62.162408096185175
2023-02-24 12:30:00,129.91,129.99,129.83,129.97,27850,64.58175452073002
2023-02-24 12:35:00,129.965,130.03,129.88,129.905,15674,60.09858071811197
2023-02-24 12:40:00,129.89,129.99,129.89,129.99,15387,63.65200039881909
2023-02-24 12:45:00,130.02,130.02,129.9441,130.0,17664,64.05753856479991
2023-02-24 12:50:00,129.99,130.061,129.98,130.025,29422,65.10570521104782
2023-02-24 12:55:00,130.0,130.05,129.9701,130.01,17972,63.9015843507178
2023-02-24 13:00:00,130.03,130.08,129.99,130.07,21195,66.56532997253237
2023-02-24 13:05:00,130.05,130.115,130.01,130.01,18670,61.66497175801114
2023-02-24 13:10:00,130.0,130.05,129.835,129.85,39112,50.90331327607176
2023-02-24 13:15:00,129.84,129.87,129.76,129.85,24484,50.90331327607175
2023-02-24 13:20:00,129.86,130.03,129.86,130.025,33724,59.802111220250964
2023-02-24 13:25:00,130.02,130.151,130.01,130.03,31262,60.02504903490778
2023-02-24 13:30:00,130.05,130.06,129.96,129.98,12135,56.642033329337615
2023-02-24 13:35:00,129.97,129.97,129.8579,129.94,15205,54.01906398108246
2023-02-24 13:40:00,129.95,130.01,129.925,129.97,14093,55.67685909615723
2023-02-24 13:45:00,129.98,130.03,129.96,130.0,17412,57.333486668421706
2023-02-24 13:50:00,130.0034,130.08,129.9727,130.0728,12549,61.13014953445249
2023-02-24 13:55:00,130.09,130.2581,130.09,130.255,16864,68.64923051113007
2023-02-24 14:00:00,130.26,130.28,130.19,130.26,22664,68.8274399396619
2023-02-24 14:05:00,130.27,130.35,130.22,130.2738,17616,69.34537140589883
2023-02-24 14:10:00,130.3,130.32,130.26,130.31,10929,70.71969677659116
2023-02-24 14:15:00,130.31,130.33,130.21,130.29,18057,68.88228226606314
2023-02-24 14:20:00,130.3,130.39,130.3,130.39,10737,72.70139049378108
2023-02-24 14:25:00,130.36,130.37,130.23,130.28,25846,63.47309907556624
2023-02-24 14:30:00,130.32,130.405,130.2784,130.29,11375,63.92145161806851
2023-02-24 14:35:00,130.28,130.282,130.19,130.2124,12752,57.97455189603853
2023-02-24 14:40:00,130.21,130.245,130.17,130.19,18437,56.34499214438007
2023-02-24 14:45:00,130.1901,130.21,130.1,130.12,21898,51.47565878822424
2023-02-24 14:50:00,130.12,130.315,130.0824,130.3,21317,60.845896660736585
2023-02-24 14:55:00,130.31,130.45,130.31,130.38,19946,64.1585689503678
2023-02-24 15:00:00,130.4,130.52,130.37,130.43,21552,66.08964016920314
2023-02-24 15:05:00,130.45,130.67,130.45,130.4899,34859,68.29358913597216
2023-02-24 15:10:00,130.47,130.6,130.47,130.565,22840,70.85148775192755
2023-02-24 15:15:00,130.565,130.565,130.3766,130.3766,36901,58.17261901945169
2023-02-24 15:20:00,130.385,130.5,130.35,130.5,35207,62.860595382841574
2023-02-24 15:25:00,130.51,130.615,130.507,130.59,33827,65.8654976409116
2023-02-24 15:30:00,130.59,130.66,130.5299,130.54,39847,62.824362755090725
2023-02-24 15:35:00,130.54,130.54,130.25,130.25,37298,48.761658304124055
2023-02-24 15:40:00,130.25,130.2701,130.09,130.13,38704,44.33889632517981
2023-02-24 15:45:00,130.1081,130.33,130.1,130.3,42058,51.10490778240879
2023-02-24 15:50:00,130.3,130.3,130.18,130.2,74558,47.45096512506325
2023-02-24 15:55:00,130.2,130.3313,130.065,130.3313,77157,52.27584772831962
2023-02-24 16:00:00,130.34,130.57,130.34,130.54,210121,58.75780526373048
2023-02-24 16:05:00,130.57,130.57,130.57,130.57,75644,59.60709626477424
2023-02-24 16:10:00,130.57,130.57,130.57,130.57,6541,59.60709626477425
2023-02-24 16:35:00,130.57,130.57,130.57,130.57,3627,59.60709626477425
2023-02-24 16:40:00,130.57,130.57,130.57,130.57,499,59.60709626477425
2023-02-24 16:55:00,130.6083,130.6083,130.6083,130.6083,100,60.9866672704123
2023-02-24 17:55:00,130.36,130.36,130.36,130.36,200,49.24425805575929
2023-02-27 07:05:00,130.91,130.91,130.91,130.91,228,65.21902965210617
2023-02-27 09:05:00,131.38,131.38,131.38,131.38,593,73.03063159044613
2023-02-27 09:25:00,131.01,131.01,131.01,131.01,330,61.34920466025386
2023-02-27 09:35:00,131.42,131.47799999999998,131.055,131.0693,109517,62.38759257427818
2023-02-27 09:40:00,131.11,131.31,131.08,131.24,58259,65.27929276450962
2023-02-27 09:45:00,131.2,131.36,131.1719,131.27,21971,65.77726967194843
2023-02-27 09:50:00,131.26,131.4,131.1271,131.3,36780,66.29782070066591
2023-02-27 09:55:00,131.3,131.5,131.28,131.45,26989,68.84918652607726
2023-02-27 10:00:00,131.47,131.675,131.45,131.58,28889,70.9049388955452
2023-02-27 10:05:00,131.61,131.6629,131.53,131.65,18996,71.97732307433985
2023-02-27 10:10:00,131.65,131.81,131.6,131.76,30276,73.62261223586057
2023-02-27 10:15:00,131.74,131.75,131.63,131.7,25171,71.16812165874545
2023-02-27 10:20:00,131.73,131.815,131.66,131.81,15032,72.94871276710137
2023-02-27 10:25:00,131.815,131.83,131.68,131.76,29535,70.8081091099001
2023-02-27 10:30:00,131.77,131.87,131.68,131.6882,27411,67.73437104124828
2023-02-27 10:35:00,131.695,131.7,131.5,131.5,52910,60.34048862321307
2023-02-27 10:40:00,131.5,131.53,131.24,131.28,64516,53.05029614060921
2023-02-27 10:45:00,131.23,131.28,131.13,131.28,26107,53.0502961406092
2023-02-27 10:50:00,131.2961,131.2961,131.03,131.05,22000,46.27196696518988
2023-02-27 10:55:00,131.085,131.14,131.03,131.08,18170,47.219268733708525
2023-02-27 11:00:00,131.07,131.1,130.91,131.08,25283,47.21926873370852
2023-02-27 11:05:00,131.09,131.13,130.99,130.99,15269,44.4900347341941
2023-02-27 11:10:00,130.99,131.09,130.99,130.99,15517,44.4900347341941
2023-02-27 11:15:00,131.08,131.1,130.75,130.77,32643,38.226300489759765
2023-02-27 11:20:00,130.77,130.81,130.645,130.68,22840,35.993745657995774
2023-02-27 11:25:00,130.69,130.74,130.65,130.65,16790,35.25461824547186
2023-02-27 11:30:00,130.65,130.69,130.59,130.64,21482,34.99664061323337
2023-02-27 11:35:00,130.63,130.6699,130.43,130.5199,32549,31.97079247132683
2023-02-27 11:40:00,130.51,130.7457,130.49,130.7457,21618,42.10574768169345
2023-02-27 11:45:00,130.75,130.81,130.7018,130.78,26080,43.48314512748321
2023-02-27 11:50:00,130.775,130.89,130.76,130.865,24794,46.85738705103743
2023-02-27 11:55:00,130.86,130.8863,130.79,130.86,25450,46.68083506396692
2023-02-27 12:00:00,130.845,130.93,130.78,130.78,25759,43.834935428471226
2023-02-27 12:05:00,130.79,130.81,130.67,130.705,34737,41.293282032245386
2023-02-27 12:10:00,130.69,130.76,130.62,130.66,22593,39.80207612846168
2023-02-27 12:15:00,130.67,130.81,130.65,130.69,36878,41.3233825767483
2023-02-27 12:20:00,130.68,130.735,130.63,130.67,26294,40.58697990836682
2023-02-27 12:25:00,130.67,130.705,130.54,130.54,20216,36.08554662370477
2023-02-27 12:30:00,130.55,130.68,130.55,130.67,24999,42.90496181199197
2023-02-27 12:35:00,130.65,130.85,130.65,130.78,24373,47.96419128499771
2023-02-27 12:40:00,130.79,130.86,130.76,130.84,30077,50.53870236445153
2023-02-27 12:45:00,130.84,130.84,130.76,130.81,16646,49.22724941414085
2023-02-27 12:50:00,130.829,131.05,130.825,131.03,29544,57.86264122009612
2023-02-27 12:55:00,131.04,131.13,130.905,131.04,28695,58.2105616190358
2023-02-27 13:00:00,131.06,131.11,131.045,131.1,12925,60.32717548850725
2023-02-27 13:05:00,131.11,131.12,131.05,131.05,12052,57.70424776062936
2023-02-27 13:10:00,131.06,131.14,131.05,131.13,14702,60.652061141808105
2023-02-27 13:15:00,131.14,131.3,131.12,131.3,16161,66.06458705497496
2023-02-27 13:20:00,131.3,131.33,131.2525,131.2525,19277,63.43878357690203
2023-02-27 13:25:00,131.26,131.28,131.22,131.24,19152,62.732165311213315
2023-02-27 13:30:00,131.24,131.33,131.22,131.31,17595,65.07802240686954
2023-02-27 13:35:00,131.3,131.39,131.3,131.37,19276,66.99570090952713
2023-02-27 13:40:00,131.37,131.39,131.3,131.35,20713,65.70058208354607
2023-02-27 13:45:00,131.345,131.3522,131.24,131.29,16419,61.83844922746539
2023-02-27 13:50:00,131.28,131.28,131.185,131.22,26076,57.5853868373007
2023-02-27 13:55:00,131.2,131.27,131.1901,131.23,18378,58.02948007114058
2023-02-27 14:00:00,131.21,131.37,131.21,131.29,16340,60.68903110096927
2023-02-27 14:05:00,131.305,131.37,131.27,131.27,15502,59.339231411364416
2023-02-27 14:10:00,131.28,131.305,131.21,131.26,14517,58.63699153405632
2023-02-27 14:15:00,131.26,131.33,131.26,131.27,12390,59.15751511771804
2023-02-27 14:20:00,131.25,131.25,131.04,131.06,27680,46.05137346054813
2023-02-27 14:25:00,131.05,131.055,130.93,130.9777,21936,42.113585088344585
2023-02-27 14:30:00,130.98,131.02,130.95,130.99,22121,42.89943596621963
2023-02-27 14:35:00,130.99,131.085,130.93,131.08,30184,48.41751402386695
2023-02-27 14:40:00,131.07,131.1,130.87,130.88,38652,39.323225221700795
2023-02-27 14:45:00,130.87,130.95,130.69,130.73,29671,34.143360010695574
2023-02-27 14:50:00,130.73,130.74,130.6001,130.7341,18452,34.39772976937638
2023-02-27 14:55:00,130.76,130.76,130.61,130.6628,23313,32.07737153540879
2023-02-27 15:00:00,130.66,130.68,130.5601,130.57,32391,29.306407009888645
2023-02-27 15:05:00,130.55,130.62,130.52,130.585,25223,30.353676267139363
2023-02-27 15:10:00,130.565,130.575,130.41,130.45,35218,26.542589910167436
2023-02-27 15:15:00,130.44,130.5,130.38,130.49,40603,29.37218422085327
2023-02-27 15:20:00,130.495,130.505,130.35,130.425,36067,27.517237490893265
2023-02-27 15:25:00,130.42,130.42,130.325,130.38,28376,26.279860340139365
2023-02-27 15:30:00,130.38,130.445,130.33,130.44,36702,30.75115425794624
2023-02-27 15:35:00,130.44,130.44,130.24,130.32,39629,27.19811103266035
2023-02-27 15:40:00,130.31,130.32,130.13,130.205,35365,24.300407779815004
2023-02-27 15:45:00,130.22,130.42,130.18,130.36,49042,34.43903276367848
2023-02-27 15:50:00,130.36,130.48,130.35,130.39,45616,36.219554610703376
2023-02-27 15:55:00,130.39,130.465,130.33,130.415,67427,37.73707628336274
2023-02-27 16:00:00,130.42,130.53,130.41,130.5,163127,42.72665103558307
2023-02-27 16:05:00,130.49,130.49,130.49,130.49,76135,42.29720220710029
2023-02-27 16:10:00,130.49,130.49,130.49,130.49,811,42.297202207100284
2023-02-27 16:15:00,130.49,130.49,130.49,130.49,888,42.297202207100284
2023-02-27 17:55:00,130.6375,130.6399,130.6375,130.6399,623,51.435887257072956
2023-02-27 18:10:00,130.6399,130.6399,130.6399,130.6399,400,51.435887257072956
2023-02-27 18:15:00,130.64,130.64,130.64,130.64,220,51.44183725506912
2023-02-28 05:40:00,130.49,130.49,130.49,130.49,218,42.942833837466786
2023-02-28 09:35:00,130.55,130.61,129.52,129.855,117751,24.493770382573317
2023-02-28 09:40:00,129.85,129.94,129.73,129.83,27612,24.055592305110153
2023-02-28 09:45:00,129.87,130.09,129.84,130.0,48125,32.85229247376893
2023-02-28 09:50:00,129.9987,130.25,129.9987,130.1,35893,37.442567116994255
2023-02-28 09:55:00,130.095,130.29,130.02,130.1993,36592,41.70422418028841
2023-02-28 10:00:00,130.195,130.27,130.029,130.029,44001,37.043421123992275
2023-02-28 10:05:00,130.035,130.2036,129.915,129.92,46496,34.39394941130146
2023-02-28 10:10:00,129.925,130.03,129.85,129.89,34081,33.67994803146314
2023-02-28 10:15:00,129.8881,129.8881,129.47,129.61,44216,27.86553533696727
2023-02-28 10:20:00,129.59,129.6,129.4,129.53,55496,26.46000260852969
2023-02-28 10:25:00,129.525,129.72,129.525,129.58,42063,28.87469823018668
2023-02-28 10:30:00,129.58,129.71,129.44,129.49,36041,27.146813254451956
2023-02-28 10:35:00,129.49,129.54,129.42,129.47,38668,26.76353600964717
2023-02-28 10:40:00,129.475,129.65,129.38,129.57,51393,31.937869407895846
2023-02-28 10:45:00,129.54,129.6,129.45,129.53,36704,30.994553623402822
2023-02-28 10:50:00,129.5298,129.59,129.42,129.5576,26045,32.476524678977
2023-02-28 10:55:00,129.53,129.55,129.39,129.49,46085,30.735446866980283
2023-02-28 11:00:00,129.46,129.68,129.41,129.68,30718,40.40583603353625
2023-02-28 11:05:00,129.68,129.975,129.68,129.72,34898,42.23433111069464
2023-02-28 11:10:00,129.72,129.82,129.7,129.81,26581,46.23178004379978
2023-02-28 11:15:00,129.805,129.849,129.735,129.77,31965,44.74958850672618
2023-02-28 11:20:00,129.7526,129.875,129.72,129.725,33716,43.07641688076021
2023-02-28 11:25:00,129.71,129.805,129.71,129.74,24557,43.830322197927174
2023-02-28 11:30:00,129.73,129.8,129.67,129.68,35620,41.46468767170774
2023-02-28 11:35:00,129.68,129.695,129.5118,129.52,22691,35.90022123245015
2023-02-28 11:40:00,129.51,129.52,129.41,129.41,26867,32.65562598219631
2023-02-28 11:45:00,129.4082,129.47,129.37,129.4,25247,32.369216371432174
2023-02-28 11:50:00,129.38,129.4,129.3,129.38,23856,31.76908143349877
2023-02-28 11:55:00,129.35,129.355,129.25,129.26,22616,28.370346475495438
2023-02-28 12:00:00,129.25,129.3472,129.14,129.2312,24086,27.60698960725601
2023-02-28 12:05:00,129.24,129.36,129.24,129.3,24663,32.293746175041235
2023-02-28 12:10:00,129.3,129.4101,129.27,129.39,14872,37.95271495145201
2023-02-28 12:15:00,129.3909,129.43,129.3676,129.4,15182,38.5671154991106
2023-02-28 12:20:00,129.41,129.505,129.41,129.48,17697,43.39603878441132
2023-02-28 12:25:00,129.48,129.605,129.47,129.5368,23123,46.60519902298501
2023-02-28 12:30:00,129.55,129.605,129.45,129.455,16222,42.83843968716624
2023-02-28 12:35:00,129.455,129.5,129.3847,129.4,27004,40.47000798464151
2023-02-28 12:40:00,129.39,129.43,129.3298,129.375,32429,39.40359584539413
2023-02-28 12:45:00,129.36,129.42,129.33,129.38,17933,39.74557169664895
2023-02-28 12:50:00,129.38,129.48,129.38,129.475,28098,45.98315147007829
2023-02-28 12:55:00,129.4688,129.6098,129.4,129.5701,27165,51.406268622627394
2023-02-28 13:00:00,129.59,129.63,129.5764,129.58,25349,51.947120722009544
2023-02-28 13:05:00,129.58,129.605,129.54,129.585,18492,52.236265954405965
2023-02-28 13:10:00,129.59,129.62,129.56,129.56,69188,50.5969025386724
2023-02-28 13:15:00,129.55,129.62,129.5,129.5,28175,46.80068372105967
2023-02-28 13:20:00,129.49,129.49,129.39,129.39,27326,40.762404166593555
2023-02-28 13:25:00,129.39,129.51,129.39,129.48,14135,46.80928429696623
2023-02-28 13:30:00,129.49,129.6117,129.49,129.595,18614,53.36057851887307
2023-02-28 13:35:00,129.6,129.68,129.49,129.54,20519,50.177482971988354
2023-02-28 13:40:00,129.55,129.6,129.54,129.5803,15566,52.41726416872213
2023-02-28 13:45:00,129.59,129.59,129.53,129.545,15032,50.28485060211413
2023-02-28 13:50:00,129.55,129.61,129.532,129.54,21522,49.97473219488216
2023-02-28 13:55:00,129.51,129.58,129.47,129.58,17554,52.498626801730744
2023-02-28 14:00:00,129.5662,129.69,129.5662,129.625,25027,55.23489466571119
2023-02-28 14:05:00,129.64,129.77,129.64,129.74,31829,61.36056015388874
2023-02-28 14:10:00,129.74,129.745,129.55,129.74,44852,61.36056015388874
2023-02-28 14:15:00,129.76,129.92,129.755,129.915,25559,68.87689555775336
2023-02-28 14:20:00,129.91,129.91,129.71,129.735,22725,56.66670527481174
2023-02-28 14:25:00,129.73,129.76,129.68,129.745,21004,57.121484675993436
2023-02-28 14:30:00,129.74,129.7419,129.6824,129.72,29312,55.55183696352312
2023-02-28 14:35:00,129.735,129.79,129.67,129.67,22271,52.447680052497
2023-02-28 14:40:00,129.63,129.8,129.582,129.78,20953,58.007088610788585
2023-02-28 14:45:00,129.76,129.83,129.69,129.82,21471,59.845501585250084
2023-02-28 14:50:00,129.85,129.895,129.8,129.88,17661,62.49767105890861
2023-02-28 14:55:00,129.87,129.89,129.74,129.77,20257,55.28787349074233
2023-02-28 15:00:00,129.77,129.77,129.65,129.7,22916,51.23713581080472
2023-02-28 15:05:00,129.67,129.6759,129.58,129.62,21419,46.99904823095835
2023-02-28 15:10:00,129.6,129.68,129.54,129.65,31120,48.71227353975374
2023-02-28 15:15:00,129.66,129.67,129.53,129.58,27753,45.05283540052914
2023-02-28 15:20:00,129.575,129.63,129.53,129.54,36727,43.062081113640126
2023-02-28 15:25:00,129.5343,129.605,129.52,129.55,29741,43.731481111856255
2023-02-28 15:30:00,129.55,129.55,129.48,129.495,30716,40.88446570773278
2023-02-28 15:35:00,129.5,129.51,129.42,129.485,53405,40.36985968543342
2023-02-28 15:40:00,129.4901,129.505,129.41,129.505,53287,41.94377023235025
2023-02-28 15:45:00,129.48,129.5384,129.4121,129.425,52451,37.6616555338265
2023-02-28 15:50:00,129.43,129.52,129.37,129.38,59741,35.468160262227656
2023-02-28 15:55:00,129.41,129.75,129.38,129.6,153630,50.612469178126695
2023-02-28 16:00:00,129.59,129.685,129.25,129.25,366196,36.09829930610906
2023-02-28 16:05:00,129.3,129.3,129.3,129.3,798175,38.79842462445167
2023-02-28 16:15:00,129.3,129.3,129.3,129.3,379,38.79842462445167
2023-02-28 16:20:00,129.3,129.3,129.3,129.3,3244,38.79842462445167
2023-02-28 16:25:00,129.29,129.3,129.29,129.3,402,38.79842462445167
2023-02-28 16:35:00,129.29,129.29,129.2,129.2,541,34.83839551070368
2023-02-28 16:40:00,128.98,129.05,128.98,129.05,703,29.90735826727014
2023-02-28 17:10:00,129.3,129.3,129.3,129.3,322,44.10683324332497
2023-02-28 17:30:00,129.3,129.3,129.3,129.3,453,44.10683324332497
2023-02-28 18:20:00,129.18,129.18,129.18,129.18,131,39.636815773455204
2023-02-28 18:45:00,129.18,129.18,129.18,129.18,449,39.636815773455204
2023-02-28 19:35:00,129.01,129.01,129.01,129.01,290,33.9789756959631
2023-03-01 06:45:00,129.32,129.32,129.32,129.32,396,48.43384359076538
2023-03-01 07:20:00,129.58,129.58,129.58,129.58,450,56.94767124303451
2023-03-01 08:30:00,129.2,129.2,129.2,129.2,358,45.20125217589031
2023-03-01 08:35:00,129.0,129.0,129.0,129.0,192,40.46982723985591
2023-03-01 09:30:00,128.91,128.95,128.66,128.66,1735,33.96159336579002
2023-03-01 09:35:00,128.9,129.035,128.67,128.9997,124174,43.702936778613264
2023-03-01 09:40:00,129.055,129.28,128.88,129.15,35896,47.399994048341725
2023-03-01 09:45:00,129.12,129.235,129.0,129.0,36312,44.27502167488315
2023-03-01 09:50:00,129.0064,129.4,128.95,129.39,33023,52.95872556057458
2023-03-01 09:55:00,129.45,129.4726,129.12,129.1937,33744,48.833801068998234
2023-03-01 10:00:00,129.21,129.31,129.175,129.175,39896,48.44667851411726
2023-03-01 10:05:00,129.24,129.31,128.87,128.89,38718,42.86893457994631
2023-03-01 10:10:00,128.86,129.0,128.85,128.92,30210,43.60496625436547
2023-03-01 10:15:00,128.9,128.9,128.625,128.6707,28216,39.09725438666215
2023-03-01 10:20:00,128.67,128.68,128.53,128.56,32703,37.255544844018154
2023-03-01 10:25:00,128.58100000000002,128.6399,128.45,128.45,121071,35.46766932887401
2023-03-01 10:30:00,128.45,128.53,128.43,128.47,46477,36.068405644625486
2023-03-01 10:35:00,128.46,128.7,128.43,128.6943,66376,42.529893059569886
2023-03-01 10:40:00,128.67,128.76,128.565,128.59,81087,40.48105107044425
2023-03-01 10:45:00,128.57,128.72,128.5124,128.5124,37137,38.9765928088986
2023-03-01 10:50:00,128.53,128.65,128.5,128.56,59131,40.438842069544215
2023-03-01 10:55:00,128.55,128.62,128.46,128.49,44231,38.9603349813391
2023-03-01 11:00:00,128.49,128.535,128.4211,128.46,32609,38.3138061521282
2023-03-01 11:05:00,128.47,128.47,128.2,128.25,107890,34.05377130740787
2023-03-01 11:10:00,128.2699,128.2899,127.96,128.06,95622,30.725105283642932
2023-03-01 11:15:00,128.05,128.07,127.94,128.025,43499,30.140642792553436
2023-03-01 11:20:00,128.02,128.04,127.7703,127.8,58618,26.633234423568197
2023-03-01 11:25:00,127.79,128.08,127.74,128.04,60776,35.2840764980443
2023-03-01 11:30:00,128.06,128.2427,128.04,128.19,30936,40.042541979802614
2023-03-01 11:35:00,128.17,128.17,128.04,128.12,30593,38.61558825417281
2023-03-01 11:40:00,128.13,128.23,128.08,128.12,35260,38.61558825417281
2023-03-01 11:45:00,128.13,128.36,128.13,128.179,34171,40.68191368242384
2023-03-01 11:50:00,128.19,128.52,128.19,128.39,225546,47.4896213583158
2023-03-01 11:55:00,128.375,128.52,128.375,128.41,33674,48.09766242041988
2023-03-01 12:00:00,128.42,128.5,128.39,128.42,25736,48.41927269018084
2023-03-01 12:05:00,128.43,128.455,128.37,128.41,42364,48.098307842114
2023-03-01 12:10:00,128.4,128.53,128.38,128.53,20320,52.19365463596084
2023-03-01 12:15:00,128.52,128.63,128.42,128.48,21874,50.4088551107652
2023-03-01 12:20:00,128.466,128.52,128.3919,128.4,14071,47.60394257823952
2023-03-01 12:25:00,128.4,128.52,128.375,128.38,15941,46.90131976810936
2023-03-01 12:30:00,128.37,128.5,128.37,128.42,27166,48.53733109622786
2023-03-01 12:35:00,128.43,128.5,128.37,128.37,20611,46.604366562719164
2023-03-01 12:40:00,128.36,128.45,128.3392,128.39,16414,47.504923632221136
2023-03-01 12:45:00,128.38,128.48,128.38,128.4299,15531,49.34058778412076
2023-03-01 12:50:00,128.43,128.49,128.4089,128.4089,14148,48.38165870008593
2023-03-01 12:55:00,128.4,128.405,128.35,128.37,13602,46.57590519686745
2023-03-01 13:00:00,128.37,128.37,128.2519,128.265,18483,42.017316533496455
2023-03-01 13:05:00,128.25,128.26,128.1737,128.22,17552,40.20131080545349
2023-03-01 13:10:00,128.21,128.23,128.125,128.16,10807,37.85220027927831
2023-03-01 13:15:00,128.1349,128.22,128.12,128.21,20052,40.948869995767794
2023-03-01 13:20:00,128.21,128.23,128.12,128.145,15740,38.27861129495151
2023-03-01 13:25:00,128.14,128.17,128.07,128.1,15793,36.503873459998275
2023-03-01 13:30:00,128.0996,128.18,128.09,128.15,24236,39.84135049830335
2023-03-01 13:35:00,128.16,128.16,128.06,128.0824,15036,37.009043717617025
2023-03-01 13:40:00,128.08,128.1599,128.06,128.1097,11949,38.8981704333419
2023-03-01 13:45:00,128.12,128.12,128.0,128.01,21593,34.79417704983274
2023-03-01 13:50:00,128.03,128.06,127.95,128.06,11826,38.30942393553795
2023-03-01 13:55:00,128.06,128.11,128.0507,128.1,11743,41.047505062469405
2023-03-01 14:00:00,128.11,128.15,128.06,128.1246,11586,42.73098143607648
2023-03-01 14:05:00,128.13,128.13,127.97,128.04,20079,38.64396439364349
2023-03-01 14:10:00,128.015,128.05,127.95,128.01,26186,37.282203891733616
2023-03-01 14:15:00,128.02,128.15,128.0,128.11,13723,44.32496543247217
2023-03-01 14:20:00,128.08,128.08,127.9287,127.94,19078,36.76643564920334
2023-03-01 14:25:00,127.95,128.04,127.93,128.03,15703,42.36942911785103
2023-03-01 14:30:00,128.0499,128.0499,127.94,127.95,15455,39.05659990505076
2023-03-01 14:35:00,127.93,127.96,127.9,127.96,17935,39.691375982052406
2023-03-01 14:40:00,127.96,127.98,127.895,127.98,16171,41.014658717144854
2023-03-01 14:45:00,127.96,128.12,127.87,128.11,69303,48.86815010380982
2023-03-01 14:50:00,128.09,128.1,128.02,128.02,22686,44.455236353559165
2023-03-01 14:55:00,128.0199,128.06,127.9,128.06,27453,46.756509777231706
2023-03-01 15:00:00,128.05,128.0796,128.0,128.0,56384,43.82353424092878
2023-03-01 15:05:00,127.99,128.16,127.96,128.12,35204,50.51002527524627
2023-03-01 15:10:00,128.12,128.24,128.0984,128.19,26910,53.953094692463196
2023-03-01 15:15:00,128.2,128.28,128.195,128.235,25300,56.06901192341341
2023-03-01 15:20:00,128.235,128.295,128.13,128.24,30339,56.30924343097098
2023-03-01 15:25:00,128.225,128.29,128.165,128.18,25146,52.59261064185206
2023-03-01 15:30:00,128.16,128.18,128.07,128.1,28307,48.03965650814749
2023-03-01 15:35:00,128.09,128.16,128.03,128.05,45889,45.39458569431594
2023-03-01 15:40:00,128.055,128.2,128.03,128.2,75945,53.64119759336191
2023-03-01 15:45:00,128.2,128.39,128.1921,128.355,48997,60.31129137964942
2023-03-01 15:50:00,128.36,128.45,128.34,128.405,63294,62.200619563605635
2023-03-01 15:55:00,128.38,128.38,128.16,128.195,83443,51.180653947921094
2023-03-01 16:00:00,128.19,128.22,128.13,128.21,196931,51.837034039602585
2023-03-01 16:05:00,128.19,128.19,128.0,128.0,110408,43.100177236196465
2023-03-01 16:10:00,128.19,128.19,128.19,128.19,1515,51.12635529286967
2023-03-01 16:20:00,128.1126,128.1126,128.1126,128.1126,100,48.1468911089911
2023-03-01 16:25:00,128.19,128.19,128.19,128.19,1663,51.20898081070798
2023-03-01 16:45:00,128.19,128.4795,128.19,128.4795,731,60.584624044947354
2023-03-01 17:10:00,128.4881,128.4881,128.4881,128.4881,100,60.82544805704499
2023-03-01 18:10:00,128.19,128.19,128.19,128.19,1779,49.52900059079452
